UNITID,SAOUTLT
133845,1091007
133845,1091007
133854,549974
133854,549974
133863,637187
133863,637187
133872,1460657
133872,1606844
133872,3050347
133872,803921
133872,95000
133872,7016769
133881,9458401
133881,8047342
133881,8692061
133881,1027602
133881,27225406
133951,33150485
133951,28380235
133951,25334957
133951,18919140
133951,3443299
133951,2462383
133951,111690499
133960,215727
133960,473199
133960,712484
133960,265398
133960,1666808
133979,655461
133979,2308084
133979,1301326
133979,478395
133979,4743266
133997,171320
133997,171320
134079,1984040
134079,2545149
134079,3763373
134079,1123237
134079,78750
134079,9494549
134097,58319645
134097,27725179
134097,26439709
134097,30777673
134097,143262206
134112,3067598
134112,3067598
134130,125249992
134130,54748460
134130,30220779
134130,21522810
134130,8206639
134130,239948680
134149,240805
134149,240805
134237,27554414
134237,7538748
134237,8094030
134237,43187192
134343,1364218
134343,2165531
134343,2101455
134343,497966
134343,2043719
134343,8172889
134422,198000
134422,198000
134495,1896867
134495,1459128
134495,1917859
134495,11593321
134495,249460
134495,17116635
134510,65070
134510,48590
134510,14730
134510,128390
134608,4091376
134608,5066169
134608,7633407
134608,1928413
134608,530290
134608,19249655
134680,355003
134680,355003
134811,2868113
134811,2868113
134945,3865975
134945,4231912
134945,5212545
134945,1777920
134945,15088352
135081,63241292
135081,63241292
135160,3333525
135160,3333525
135188,181403
135188,325177
135188,627930
135188,2512753
135188,214983
135188,3862246
135364,415300
135364,212000
135364,299000
135364,60000
135364,986300
135391,2825145
135391,1372717
135391,1973353
135391,542915
135391,134809
135391,290779
135391,7139718
135610,124074
135610,124074
135717,15659420
135717,19675637
135717,10933525
135717,7399858
135717,53668440
135726,54622055
135726,28574635
135726,20322221
135726,20230771
135726,123749682
136066,1248610
136066,1248610
136145,1402961
136145,1402961
136172,10027365
136172,11866196
136172,8464871
136172,5024405
136172,1000001
136172,200974
136172,36583812
136215,17038443
136215,15558546
136215,7280236
136215,358108
136215,692465
136215,40927798
136233,3682297
136233,1066904
136233,327151
136233,5076352
136330,3374299
136330,4726014
136330,3838454
136330,375112
136330,12313879
136358,2847193
136358,2409704
136358,3274464
136358,8171168
136358,201441
136358,16903970
136400,2414246
136400,1900532
136400,2000431
136400,1660121
136400,308334
136400,8283664
136473,3223137
136473,912398
136473,1806099
136473,1991757
136473,333177
136473,8266568
136516,9007578
136516,9007578
136701,330685
136701,161975
136701,161560
136701,654220
136774,7564104
136774,7564104
136950,6556636
136950,5365429
136950,2897929
136950,3784988
136950,18604982
137032,2750117
137032,4293852
137032,4526325
137032,1560457
137032,44000
137032,13174751
137078,27222897
137078,27222897
137096,12112201
137096,12112201
137148,80243
137148,227465
137148,136625
137148,444333
137209,13683653
137209,13683653
137272,415078
137272,415078
137281,722350
137281,4850652
137281,1377551
137281,6950553
137315,3621895
137315,3621895
137351,43603051
137351,31647281
137351,18054108
137351,20365543
137351,655871
137351,114325854
137476,5135024
137476,2488832
137476,1031134
137476,46352
137476,46719
137476,8748061
137546,13667965
137546,4488414
137546,4165536
137546,2414179
137546,24736094
137564,3627688
137564,2854209
137564,2230763
137564,412158
137564,195490
137564,9320308
137759,4445735
137759,3479778
137759,1923434
137759,227826
137759,10076773
137777,557055
137777,557055
137801,286712
137801,286712
137847,4343873
137847,10186913
137847,8832810
137847,987597
137847,24351193
137953,268920
137953,252392
137953,521312
137962,382287
137962,382287
138187,27998923
138187,27998923
138275,266616
138275,610528
138275,741744
138275,472752
138275,2091640
138293,280579
138293,330343
138293,472602
138293,1083524
138309,7239534
138309,7239534
138354,7717895
138354,4836755
138354,7406119
138354,3380231
138354,2030403
138354,25371403
138558,1083462
138558,941980
138558,2872985
138558,513514
138558,500865
138558,40000
138558,5952806
138600,3697489
138600,1558518
138600,1554851
138600,50000
138600,6860858
138655,239567
138655,239567
138664,39522
138664,39522
138682,4804316
138682,4804316
138691,489040
138691,1244210
138691,3089107
138691,2130506
138691,144648
138691,7097511
138716,2848415
138716,2500702
138716,2628149
138716,1002548
138716,8979814
138761,133824
138761,83528
138761,709900
138761,927252
138789,4224098
138789,4151260
138789,5319836
138789,1614268
138789,2677278
138789,17986740
138813,2248973
138813,2248973
138840,5638956
138840,5638956
138868,1177698
138868,169800
138868,232780
138868,536301
138868,2116579
138901,315703
138901,762107
138901,1459243
138901,645104
138901,540000
138901,134829
138901,3856986
138929,727950
138929,905000
138929,392000
138929,2024950
138947,3362977
138947,4314834
138947,2857349
138947,279006
138947,649096
138947,205000
138947,11668262
138956,8228605
138956,8228605
139010,607447
139010,990541
139010,380475
139010,833482
139010,38108
139010,33375
139010,2883428
139144,3369777
139144,3800055
139144,3749087
139144,201985
139144,690554
139144,11811458
139153,119000
139153,456248
139153,575248
139199,2358633
139199,2379473
139199,3410313
139199,571412
139199,8719831
139205,203500
139205,372634
139205,307995
139205,884129
139214,413850
139214,413850
139250,702499
139250,1678795
139250,2618772
139250,245206
139250,780110
139250,6025382
139278,7589992
139278,7589992
139287,45674
139287,45674
139311,4098848
139311,4354772
139311,3117970
139311,806126
139311,1585094
139311,123255
139311,14086065
139348,648496
139348,399335
139348,285516
139348,209004
139348,1542351
139357,4378240
139357,4378240
139366,6592322
139366,5703225
139366,5416880
139366,1189903
139366,1534385
139366,178596
139366,20615311
139384,7129736
139384,7129736
139393,3024345
139393,886612
139393,649741
139393,4560698
139463,1956350
139463,4056224
139463,2193966
139463,389208
139463,660717
139463,9256465
139579,584085
139579,755221
139579,2307082
139579,614679
139579,4261067
139621,585644
139621,823079
139621,1670791
139621,622439
139621,3701953
139630,912795
139630,480050
139630,719200
139630,172810
139630,2284855
139658,63518438
139658,26702550
139658,17083856
139658,3463842
139658,8133869
139658,0
139658,118902555
139700,1298241
139700,1683623
139700,1478067
139700,1418263
139700,5878194
139719,1535696
139719,1377017
139719,705842
139719,57320
139719,209693
139719,0
139719,3885568
139755,54674483
139755,24934984
139755,15775584
139755,1060115
139755,4192318
139755,5223556
139755,105861040
139764,1687196
139764,1828899
139764,1710586
139764,200121
139764,1368808
139764,6795610
139861,9018555
139861,5088701
139861,5252840
139861,173191
139861,3599463
139861,23132750
139931,11088539
139931,14740397
139931,18528646
139931,3445149
139931,4756311
139931,52559042
139940,38684932
139940,32258716
139940,20567065
139940,7570332
139940,9764572
139940,4668855
139940,113514472
139959,97387089
139959,53960442
139959,41719291
139959,4461348
139959,13328536
139959,210856706
139968,2165090
139968,2039485
139968,1924129
139968,26000
139968,393629
139968,6548333
139986,6192691
139986,6192691
139995,280000
139995,280000
140003,124889
140003,124889
140012,8240274
140012,8240274
140146,207879
140146,309142
140146,55293
140146,45385
140146,617699
140234,1996055
140234,890949
140234,1593966
140234,172570
140234,4653540
140243,5518038
140243,5518038
140252,2519920
140252,2069404
140252,5835180
140252,101269
140252,10525773
140331,9713198
140331,9713198
140340,327284
140340,488792
140340,125106
140340,941182
140447,10080892
140447,10378758
140447,8655229
140447,1369172
140447,618858
140447,31102909
140553,2736583
140553,4475866
140553,2654821
140553,850275
140553,10717545
140678,3560714
140678,3560714
140696,1456973
140696,860400
140696,747973
140696,137012
140696,538112
140696,3740470
140720,132055
140720,263410
140720,782990
140720,104653
140720,1283108
140818,3473262
140818,2181605
140818,1825224
140818,174500
140818,7654591
140872,916033
140872,1208411
140872,1742903
140872,255849
140872,78341
140872,4201537
140942,5923501
140942,5923501
140951,41222308
140951,41222308
140960,2040927
140960,2883769
140960,4134551
140960,2682932
140960,579161
140960,157459
140960,12478799
140988,568608
140988,803319
140988,2907860
140988,214000
140988,46000
140988,4539787
141006,2979365
141006,2979365
141060,2619669
141060,4362314
141060,3022141
141060,1030298
141060,1362734
141060,12397156
141167,270582
141167,597749
141167,1498624
141167,440141
141167,2807096
141185,637129
141185,333956
141185,1043060
141185,2014145
141237,405104
141237,806378
141237,868261
141237,152000
141237,60005
141237,2291748
141255,6713466
141255,6713466
141264,10552962
141264,6913285
141264,6336082
141264,2720871
141264,1789581
141264,28312781
141325,1400756
141325,917193
141325,1068222
141325,3386171
141334,9400938
141334,7439720
141334,7358845
141334,4789586
141334,1929349
141334,103165
141334,31021603
141361,584782
141361,1111347
141361,2250877
141361,300544
141361,4247550
141486,1583326
141486,1852894
141486,1607771
141486,720594
141486,5764585
141565,7285042
141565,7687626
141565,2715516
141565,1635696
141565,19323880
141574,55274892
141574,30055746
141574,18262766
141574,6674148
141574,110267552
141644,2346403
141644,3614431
141644,2849976
141644,1103214
141644,1074093
141644,147292
141644,11135409
141680,2820684
141680,1300272
141680,2227548
141680,2790480
141680,9138984
141796,5397060
141796,3364644
141796,3740172
141796,2924484
141796,15426360
141802,503100
141802,747732
141802,1723224
141802,1233240
141802,4207296
141811,3809676
141811,1993032
141811,3338616
141811,3025392
141811,12166716
141839,1184136
141839,1480212
141839,1986060
141839,1895340
141839,6545748
141981,2406528
141981,1213728
141981,2405604
141981,713580
141981,6739440
141990,1380936
141990,534984
141990,446976
141990,1240944
141990,3603840
142054,1188880
142054,1188880
142090,432760
142090,432760
142115,14946892
142115,14340855
142115,14169876
142115,400943
142115,6326010
142115,523976
142115,50708552
142179,2328263
142179,2328263
142276,11325895
142276,6687605
142276,11361238
142276,4851489
142276,3027209
142276,174304
142276,37427740
142285,17634052
142285,13282179
142285,12182409
142285,1786544
142285,37185
142285,1435434
142285,46357803
142294,2066893
142294,971595
142294,1523206
142294,773080
142294,192458
142294,5527232
142328,3210376
142328,2223750
142328,2876359
142328,1139616
142328,42945
142328,9493046
142443,9194343
142443,45731
142443,9240074
142461,1887852
142461,1941650
142461,1584346
142461,151000
142461,5564848
142522,52938546
142522,52938546
142559,3589766
142559,1380642
142559,1660159
142559,1328388
142559,7958955
142832,901011
142832,1924149
142832,2521038
142832,0
142832,5346198
142887,1128688
142887,1128688
142957,206652
142957,206652
143048,5769696
143048,5014315
143048,2583220
143048,530000
143048,13897231
143084,5392240
143084,3085840
143084,3645907
143084,652370
143084,96180
143084,12872537
143118,2139633
143118,3315633
