UNITID,EFDEEXC,XEFDESOM,EFDESOM,EFDENON
227757,0,R,0,3893
227757,0,R,0,3879
227757,0,R,0,14
227757,0,A,0,2962
227766,5096,R,3221,9789
227766,5096,R,3221,9789
227766,4898,R,3050,7843
227766,198,R,171,1946
227836,0,A,0,265
227836,0,A,0,265
227836,0,A,0,265
227845,32,R,144,4425
227845,31,R,106,3919
227845,31,R,105,3912
227845,0,R,1,7
227845,1,R,38,506
227854,3246,R,1591,6767
227854,3246,R,1591,6767
227854,2836,R,1260,3879
227854,410,R,331,2888
227863,346,R,241,2660
227863,0,R,143,1625
227863,0,R,142,1588
227863,0,R,1,37
227863,346,R,98,1035
227881,2833,R,6623,11021
227881,1543,R,6276,10083
227881,1543,R,6276,10083
227881,1290,R,347,938
227924,3542,R,2782,12704
227924,3542,R,2782,12704
227924,3341,R,2649,9701
227924,201,R,133,3003
227979,2927,R,5548,20523
227979,2927,R,5548,20523
227979,2713,R,5168,16272
227979,214,R,380,4251
228042,165,R,11,1132
228042,104,R,11,1122
228042,104,R,11,1037
228042,0,R,0,85
228042,61,R,0,10
228088,0,A,0,29
228088,0,A,0,29
228149,56,R,180,3331
228149,0,R,158,2140
228149,0,R,158,2113
228149,0,R,0,27
228149,56,R,22,1191
228158,655,R,1907,6916
228158,655,R,1907,6916
228158,616,R,1831,5099
228158,39,R,76,1817
228185,0,A,0,44
228185,0,A,0,44
228194,0,R,968,0
228194,0,R,968,0
228200,0,A,0,326
228200,0,A,0,326
228219,0,A,0,349
228219,0,A,0,349
228246,420,R,339,10980
228246,0,R,18,6503
228246,0,R,18,6469
228246,0,Z,0,34
228246,420,R,321,4477
228282,0,A,0,68
228282,0,A,0,68
228316,840,R,1791,3808
228316,840,R,1791,3808
228316,371,R,1494,2351
228316,469,R,297,1457
228325,793,R,429,858
228325,528,R,397,849
228325,497,R,397,846
228325,31,R,0,3
228325,265,R,32,9
228343,0,A,0,1489
228343,0,A,0,1489
228343,0,A,0,1486
228343,0,A,0,3
228431,1292,R,3335,8115
228431,678,R,3128,7252
228431,656,R,3110,6919
228431,22,R,18,333
228431,614,R,207,863
228459,1048,R,5918,31842
228459,577,R,5229,28438
228459,577,R,5229,28438
228459,471,R,689,3404
228468,44,R,0,755
228468,40,R,0,745
228468,34,R,0,682
228468,6,R,0,63
228468,4,R,0,10
228486,0,A,0,147
228486,0,A,0,147
228486,0,A,0,142
228486,0,A,0,5
228501,993,R,751,1200
228501,479,R,644,1133
228501,478,R,643,1128
228501,1,R,1,5
228501,514,R,107,67
228529,1161,R,827,11061
228529,859,R,664,9940
228529,858,R,664,9939
228529,1,R,0,1
228529,302,R,163,1121
228547,5109,R,5293,40948
228547,5109,R,5293,40948
228547,4425,R,4736,30961
228547,684,R,557,9987
228608,802,R,912,3232
228608,802,R,912,3232
228608,769,R,843,3168
228608,33,R,69,64
228635,0,A,0,2316
228635,0,A,0,2316
228644,62,R,3188,0
228644,62,R,790,0
228644,62,R,790,0
228644,0,R,2398,0
228653,827,R,59,2391
228653,127,R,11,601
228653,127,R,11,601
228653,700,R,48,1790
228699,321,R,803,3172
228699,321,R,803,3172
228699,131,R,453,1865
228699,190,R,350,1307
228705,326,R,1372,7580
228705,49,R,1008,5754
228705,48,R,1008,4789
228705,1,R,0,965
228705,277,R,364,1826
228723,1862,R,5190,58580
228723,104,R,4805,45826
228723,99,R,4803,45514
228723,5,R,2,312
228723,1758,R,385,12754
228769,15510,R,5820,23952
228769,10478,R,4725,17572
228769,10429,R,4717,17399
228769,49,R,8,173
228769,5032,R,1095,6380
228778,120,R,8883,42328
228778,94,R,8629,31445
228778,82,R,8594,31000
228778,12,R,35,445
228778,26,R,254,10883
228787,132,R,4275,22386
228787,0,R,2711,14639
228787,0,R,2711,14628
228787,0,R,0,11
228787,132,R,1564,7747
228796,1948,R,7168,14806
228796,1004,R,6788,12729
228796,949,R,6777,12650
228796,55,R,11,79
228796,944,R,380,2077
228802,2807,R,3109,3919
228802,830,R,2908,3294
228802,573,R,2807,3093
228802,257,R,101,201
228802,1977,R,201,625
228866,0,A,0,268
228866,0,A,0,268
228875,215,R,95,10084
228875,0,A,0,8891
228875,0,A,0,8852
228875,0,A,0,39
228875,215,R,95,1193
228884,0,A,0,960
228884,0,A,0,960
228884,0,A,0,960
228909,172,R,124,2085
228909,172,R,124,2085
228981,0,A,0,1295
228981,0,A,0,1279
228981,0,A,0,1252
228981,0,A,0,27
228981,0,A,0,16
229018,3327,R,1205,2141
229018,2911,R,1067,1777
229018,913,R,1047,1753
229018,1998,R,20,24
229018,416,R,138,364
229027,302,R,5323,23334
229027,193,R,5075,19456
229027,179,R,4987,18870
229027,14,R,88,586
229027,109,R,248,3878
229036,0,A,0,242
229036,0,A,0,242
229036,0,A,0,242
229063,284,R,1190,7388
229063,52,R,881,5629
229063,52,R,881,5629
229063,232,R,309,1759
229115,2756,R,13492,20303
229115,1211,R,12284,16468
229115,1125,R,12262,16200
229115,86,R,22,268
229115,1545,R,1208,3835
229160,63,R,843,1467
229160,9,R,785,907
229160,9,R,784,896
229160,0,R,1,11
229160,54,R,58,560
229179,3892,R,4869,6894
229179,1549,R,3947,4911
229179,1543,R,3946,4085
229179,6,R,1,826
229179,2343,R,922,1983
229267,14,R,0,2452
229267,0,A,0,2298
229267,0,A,0,2277
229267,0,A,0,21
229267,14,Z,0,154
229300,436,R,38,4577
229300,0,R,0,677
229300,0,R,0,677
229300,436,R,38,3900
229337,1101,R,1320,2811
229337,454,R,622,468
229337,454,R,622,468
229337,647,R,698,2343
229355,1279,R,3069,7145
229355,1279,R,3069,7145
229355,1279,R,3069,7142
229355,0,Z,0,3
229416,0,A,0,1654
229416,0,A,0,1654
229425,0,A,0,152
229425,0,A,0,152
229504,589,R,552,1831
229504,589,R,552,1831
229504,423,R,443,1493
229504,166,R,109,338
229522,0,A,0,127
229522,0,A,0,127
229540,776,R,1310,1914
229540,776,R,1310,1914
229540,369,R,1236,1658
229540,407,R,74,256
229656,0,A,0,224
229656,0,A,0,224
229780,1368,R,1141,2568
229780,746,R,832,2210
229780,746,R,830,2203
229780,0,R,2,7
229780,622,R,309,358
229799,587,R,1196,3836
229799,587,R,1196,3836
229799,579,R,1187,3760
229799,8,R,9,76
229814,2835,R,2446,4620
229814,1066,R,2155,4168
229814,1066,R,2153,4165
229814,0,R,2,3
229814,1769,R,291,452
229832,988,R,840,349
229832,988,R,840,349
229832,35,R,495,330
229832,953,R,345,19
229841,575,R,1246,5251
229841,575,R,1246,5251
229841,566,R,1236,4485
229841,9,R,10,766
229887,204,R,0,1075
229887,204,R,0,1075
229887,165,R,0,1075
229887,39,R,0,0
229957,0,A,0,21
229957,0,A,0,21
230010,95,R,0,1184
230010,95,R,0,1184
230010,0,R,0,996
230010,95,Z,0,188
230038,56,R,2560,31624
230038,55,R,2553,28371
230038,55,R,2553,28371
230038,1,R,7,3253
230047,272,R,1375,1219
230047,272,R,1375,1219
230047,50,R,1343,1208
230047,222,R,32,11
230056,67,R,56,61
230056,63,R,56,61
230056,58,R,56,60
230056,5,R,0,1
230056,4,R,0,0
230065,0,A,0,153
230065,0,A,0,153
230135,0,A,0,50
230135,0,A,0,50
230144,0,A,0,148
230144,0,A,0,148
230162,0,A,0,3225
230162,0,A,0,3225
230162,0,A,0,1840
230162,0,A,0,1385
230171,347,R,3160,5486
230171,347,R,3160,5486
230171,299,R,2862,4271
230171,48,R,298,1215
230199,0,A,0,59
230199,0,A,0,59
230205,0,A,0,36
230205,0,A,0,36
230214,0,A,0,259
230214,0,A,0,259
230366,102,R,322,0
230366,102,R,322,0
230366,102,R,322,0
230418,44,R,490,1585
230418,44,R,490,1585
230418,44,R,490,1578
230418,0,R,0,7
230490,31,R,0,2475
230490,31,R,0,2475
230490,7,R,0,1822
230490,24,R,0,653
230597,879,R,1544,2927
230597,879,R,1544,2927
230597,48,R,1168,2293
230597,831,R,376,634
230603,959,R,3779,4561
230603,556,R,3452,4399
230603,170,R,3016,3167
230603,386,R,436,1232
230603,403,R,327,162
230621,0,R,0,235
230621,0,R,0,235
230621,0,R,0,235
230630,0,A,0,166
230630,0,A,0,166
230630,0,A,0,166
230676,0,A,0,1274
230676,0,A,0,1274
230676,0,A,0,284
230676,0,A,0,990
230728,5193,R,7929,14996
230728,4023,R,7460,13355
230728,3018,R,7174,11641
230728,1005,R,286,1714
230728,1170,R,469,1641
230737,2729,R,7679,24570
230737,2726,R,7675,24305
230737,2263,R,7230,17078
230737,463,R,445,7227
230737,3,R,4,265
230746,3365,R,5230,21306
230746,3365,R,5230,21306
230746,3043,R,5010,13777
230746,322,R,220,7529
230764,1321,R,8626,21913
230764,1063,R,7905,14821
230764,1023,R,7854,13871
230764,40,R,51,950
230764,258,R,721,7092
230782,2748,R,6234,17827
230782,2665,R,6191,17256
230782,2471,R,5881,8514
230782,194,R,310,8742
230782,83,R,43,571
230807,105,R,0,2589
230807,45,R,0,2082
230807,45,R,0,2050
230807,0,R,0,32
230807,60,R,0,507
230816,79,R,0,726
230816,0,A,0,711
230816,0,A,0,701
230816,0,A,0,10
230816,79,R,0,15
230834,57,R,76,2209
230834,18,R,73,1878
230834,18,R,73,1803
230834,0,Z,0,75
230834,39,R,3,331
230852,2456,R,36,2286
230852,1608,R,33,2271
230852,1461,R,33,2241
230852,147,R,0,30
230852,848,R,3,15
230861,1734,R,766,3363
230861,1734,R,766,3363
230861,742,R,662,2151
230861,992,R,104,1212
230889,0,A,0,505
230889,0,A,0,194
230889,0,A,0,186
230889,0,A,0,8
230889,0,A,0,311
230898,264,Z,0,491
230898,25,Z,0,491
230898,25,Z,0,467
230898,0,Z,0,24
230898,239,Z,0,0
230913,1,R,25,1499
230913,1,R,25,1332
230913,0,R,25,1270
230913,1,R,0,62
230913,0,A,0,167
230931,19,R,105,1132
230931,13,R,98,1060
230931,12,R,98,1011
230931,1,R,0,49
230931,6,R,7,72
230940,0,A,0,198
230940,0,A,0,198
230940,0,A,0,190
230940,0,A,0,8
230959,0,A,0,2549
230959,0,A,0,2523
230959,0,A,0,2513
230959,0,A,0,10
230959,0,A,0,26
230977,70,Z,0,230
230977,70,Z,0,230
230977,70,Z,0,230
230995,1799,R,0,2420
230995,743,R,0,2409
230995,735,R,0,2343
230995,8,R,0,66
230995,1056,R,0,11
231004,0,A,0,86
231004,0,A,0,86
231059,4,R,9,2213
231059,0,R,0,1902
231059,0,R,0,1863
231059,0,R,0,39
231059,4,R,9,311
231068,145,R,19,130
231068,145,R,19,130
231077,0,A,0,318
231077,0,A,0,230
231077,0,A,0,223
231077,0,A,0,7
231077,0,A,0,88
231086,4,R,41,329
231086,4,R,41,329
231086,4,R,41,313
231086,0,R,0,16
231095,0,A,0,146
231095,0,A,0,146
231095,0,A,0,122
231095,0,A,0,24
231147,127,R,22,432
231147,127,R,22,432
231165,128,R,286,1231
231165,128,R,286,1224
231165,122,R,282,1026
231165,6,R,4,198
231165,0,A,0,7
231174,273,R,937,11895
231174,164,R,892,10103
231174,40,R,869,9358
231174,124,R,23,745
231174,109,R,45,1792
231280,0,A,0,69
231280,0,A,0,69
231411,0,A,0,606
231411,0,A,0,606
231411,0,A,0,606
231420,0,R,163,696
231420,0,R,163,696
231420,0,R,163,683
231420,0,R,0,13
231536,470,R,958,2703
231536,470,R,958,2703
231536,375,R,916,1823
231536,95,R,42,880
231554,378,R,228,376
231554,365,R,228,376
231554,303,R,215,363
231554,62,R,13,13
231554,13,R,0,0
231581,0,R,0,1882
231581,0,R,0,1882
231581,0,R,0,1871
231581,0,R,0,11
231624,197,R,16,8404
231624,0,Z,0,6276
231624,0,Z,0,6245
231624,0,Z,0,31
231624,197,R,16,2128
231651,6070,R,1484,835
231651,2349,R,772,459
231651,2255,R,767,426
231651,94,R,5,33
231651,3721,R,712,376
231688,0,A,0,33
231688,0,A,0,33
231688,0,A,0,33
231697,454,R,840,2831
231697,454,R,840,2831
231697,339,R,757,1493
231697,115,R,83,1338
231712,0,A,0,5042
231712,0,A,0,4930
231712,0,A,0,4921
231712,0,A,0,9
231712,0,A,0,112
231721,0,A,0,31
231721,0,A,0,31
231785,20,R,80,372
231785,20,R,80,372
231785,20,R,80,367
231785,0,R,0,5
231828,32,R,154,431
231828,32,R,154,431
231828,30,R,154,365
231828,2,R,0,66
231837,303,R,458,320
231837,158,R,399,202
231837,155,R,399,202
231837,3,R,0,0
231837,145,R,59,118
231873,65,R,287,1021
231873,65,R,287,1021
231873,40,R,263,372
231873,25,R,24,649
231882,94,R,481,2830
231882,94,R,481,2830
231882,61,R,474,1205
231882,33,R,7,1625
231970,119,R,52,959
231970,119,R,52,959
232016,0,A,0,129
232016,0,A,0,129
232016,0,A,0,129
232025,0,R,10,1157
232025,0,R,10,1014
232025,0,R,10,994
232025,0,R,0,20
232025,0,A,0,143
232043,288,R,60,1397
232043,60,R,22,1177
232043,51,R,22,1160
232043,9,R,0,17
232043,228,R,38,220
232052,33,R,118,554
232052,33,R,118,554
232052,24,R,114,314
232052,9,R,4,240
232089,1,R,145,1148
232089,1,R,145,1148
232089,1,R,145,1143
232089,0,R,0,5
232186,1463,R,7314,26132
232186,490,R,6113,17214
232186,452,R,6094,16633
232186,38,R,19,581
232186,973,R,1201,8918
232195,803,R,1536,4362
232195,803,R,1536,4362
232195,658,R,1419,2977
232195,145,R,117,1385
232256,0,A,0,1027
232256,0,A,0,1027
232256,0,A,0,1027
232265,373,R,1473,2800
232265,185,R,1223,2428
232265,185,R,1200,2408
232265,0,R,23,20
232265,188,R,250,372
232308,12,R,9,816
232308,0,R,0,664
232308,0,R,0,655
232308,0,R,0,9
232308,12,R,9,152
232414,1710,R,2343,6322
232414,1710,R,2343,6322
232414,1384,R,2208,4803
232414,326,R,135,1519
232423,416,R,1878,18976
232423,159,R,1750,17639
232423,159,R,1746,17357
232423,0,R,4,282
232423,257,R,128,1337
232450,1216,R,1925,6880
232450,1216,R,1925,6880
232450,876,R,1760,3302
232450,340,R,165,3578
232502,0,R,0,10
232502,0,R,0,10
232502,0,R,0,10
232557,60850,R,6916,7990
232557,33614,R,6496,6940
232557,33268,R,6492,6920
232557,346,R,4,20
232557,27236,R,420,1050
232566,27,R,122,4735
232566,0,R,122,4398
232566,0,Z,0,4326
232566,0,R,122,72
232566,27,Z,0,337
232575,894,R,1511,4463
232575,894,R,1511,4463
232575,711,R,1370,1982
232575,183,R,141,2481
232609,73,R,136,2511
232609,2,R,44,2033
232609,2,R,44,1953
232609,0,R,0,80
232609,71,R,92,478
232618,0,A,0,173
232618,0,A,0,173
232618,0,A,0,173
232672,506,R,239,1003
232672,429,R,192,689
232672,384,R,174,668
232672,45,R,18,21
232672,77,R,47,314
232681,17,R,289,4420
232681,12,R,254,4091
232681,11,R,252,4055
232681,1,R,2,36
232681,5,R,35,329
232706,80,R,371,2918
232706,9,R,285,2029
232706,9,R,285,2010
232706,0,Z,0,19
232706,71,R,86,889
232724,0,A,0,9
232724,0,A,0,9
232724,0,A,0,9
232788,353,R,845,1539
232788,353,R,845,1539
232788,198,R,667,730
232788,155,R,178,809
232797,250,R,252,588
232797,225,R,251,536
232797,225,R,251,525
232797,0,R,0,11
232797,25,R,1,52
232867,875,R,1435,2146
232867,875,R,1435,2146
232867,637,R,1228,715
232867,238,R,207,1431
232885,229,R,154,0
232885,229,R,154,0
232885,229,R,154,0
232919,0,A,0,316
232919,0,A,0,316
232937,243,R,2157,3021
232937,165,R,1965,2609
232937,163,R,1963,2581
232937,2,R,2,28
232937,78,R,192,412
232946,5783,R,7245,37807
232946,5783,R,7245,37807
232946,4326,R,6832,30182
232946,1457,R,413,7625
232982,5195,R,5289,13838
232982,3348,R,4787,11658
232982,3316,R,4779,11511
232982,32,R,8,147
232982,1847,R,502,2180
233019,417,R,945,1043
233019,417,R,945,1043
233019,278,R,666,699
233019,139,R,279,344
233037,238,R,413,829
233037,238,R,413,829
233037,129,R,320,270
233037,109,R,93,559
233082,0,A,0,109
233082,0,A,0,109
233082,0,A,0,109
233091,0,R,147,193
233091,0,R,147,193
233091,0,R,147,193
233116,481,R,887,4182
233116,481,R,887,4182
233116,329,R,736,2307
233116,152,R,151,1875
233277,329,R,1974,7098
233277,79,R,1866,6508
233277,79,R,1866,6481
233277,0,R,0,27
233277,250,R,108,590
233286,0,A,0,68
233286,0,A,0,68
233295,0,A,0,1446
233295,0,A,0,1446
233295,0,A,0,1429
233295,0,A,0,17
233301,0,R,0,679
233301,0,R,0,663
233301,0,R,0,649
233301,0,R,0,14
233301,0,A,0,16
233310,559,R,795,2109
233310,559,R,795,2109
233310,449,R,720,361
233310,110,R,75,1748
233329,0,R,33,265
233329,0,R,33,265
233329,0,R,33,265
233338,84,R,377,1948
233338,84,R,377,1948
233338,78,R,375,636
233338,6,R,2,1312
233356,161,R,36,325
233356,161,R,36,325
233356,161,R,36,325
233374,30,R,53,4048
233374,5,R,45,3276
233374,4,R,45,3180
233374,1,R,0,96
233374,25,R,8,772
233408,0,R,62,215
233408,0,R,62,215
233408,0,R,62,215
233426,0,R,4,1980
233426,0,R,4,1980
233426,0,R,4,1942
233426,0,R,0,38
233480,0,A,0,26
233480,0,A,0,26
233541,514,R,387,3017
233541,18,R,59,2022
233541,18,R,59,2010
233541,0,R,0,12
233541,496,R,328,995
233611,0,A,0,800
233611,0,A,0,800
233611,0,A,0,779
233611,0,A,0,21
233639,505,R,752,2701
233639,505,R,752,2701
233639,387,R,628,771
233639,118,R,124,1930
233648,413,R,1030,1038
233648,413,R,1030,1038
233648,330,R,888,540
233648,83,R,142,498
233666,0,A,0,23
233666,0,A,0,23
233684,3867,R,1551,829
233684,2722,R,1229,529
233684,2706,R,1229,525
233684,16,R,0,4
233684,1145,R,322,300
233718,0,A,0,376
233718,0,A,0,365
233718,0,A,0,320
233718,0,A,0,45
233718,0,A,0,11
233754,1296,R,2126,5475
233754,1296,R,2126,5475
233754,1118,R,2050,4343
233754,178,R,76,1132
233772,3615,R,5958,14372
233772,3615,R,5958,14372
233772,3117,R,5731,11940
233772,498,R,227,2432
233842,0,A,0,163
233842,0,A,0,163
233897,441,R,1250,521
233897,441,R,1250,521
233897,12,R,945,410
233897,429,R,305,111
233903,269,R,825,1397
233903,269,R,825,1397
233903,213,R,633,746
233903,56,R,192,651
233921,911,R,9166,23093
233921,50,R,8485,17256
233921,47,R,8475,17203
233921,3,R,10,53
233921,861,R,681,5837
233949,675,R,1152,5892
233949,675,R,1152,5892
233949,372,R,1087,3047
233949,303,R,65,2845
234030,840,R,6419,23613
234030,453,R,6061,17351
234030,328,R,6029,16257
234030,125,R,32,1094
234030,387,R,358,6262
234076,944,R,643,22311
234076,298,R,328,15705
234076,220,R,327,15416
234076,78,R,1,289
234076,646,R,315,6606
234085,0,A,0,1713
234085,0,A,0,1713
234085,0,A,0,1713
234119,0,A,0,50
234119,0,A,0,50
234137,72,R,23,275
234137,51,R,19,272
234137,51,R,19,272
234137,21,R,4,3
234155,0,A,0,4584
234155,0,A,0,4165
234155,0,A,0,4155
234155,0,A,0,10
234155,0,A,0,419
234164,0,R,0,1815
234164,0,R,0,1393
234164,0,R,0,1355
234164,0,R,0,38
234164,0,A,0,422
234173,0,A,0,1374
234173,0,A,0,1374
234173,0,A,0,1342
234173,0,A,0,32
234207,0,A,0,2160
234207,0,A,0,1830
234207,0,A,0,1820
234207,0,A,0,10
234207,0,A,0,330
234359,0,A,0,177
234359,0,A,0,177
234359,0,A,0,177
234377,559,R,1008,1178
234377,559,R,1008,1178
234377,424,R,819,328
234377,135,R,189,850
234401,0,A,0,25
234401,0,A,0,25
234492,0,R,472,493
234492,0,R,472,493
234492,0,R,472,493
234650,0,A,0,46
234650,0,A,0,46
234669,2571,R,2836,8099
234669,2571,R,2836,8099
234669,1108,R,1063,2456
234669,1463,R,1773,5643
234696,268,R,535,1623
234696,268,R,535,1623
234696,84,R,168,310
234696,184,R,367,1313
234711,177,R,469,1547
234711,177,R,469,1547
234711,143,R,409,1196
234711,34,R,60,351
234827,1743,R,2307,7921
234827,1428,R,2176,7515
234827,1384,R,2161,6947
234827,44,R,15,568
234827,315,R,131,406
234845,318,R,597,2350
234845,318,R,597,2350
234845,237,R,485,1082
234845,81,R,112,1268
234915,838,R,120,916
234915,391,R,71,263
234915,352,R,70,213
234915,39,R,1,50
234915,447,R,49,653
234924,0,A,0,158
234924,0,A,0,158
234933,1199,R,2506,6613
234933,1199,R,2506,6613
234933,1027,R,2176,5161
234933,172,R,330,1452
234951,255,R,479,3244
234951,255,R,479,3244
234951,170,R,347,1361
234951,85,R,132,1883
234979,858,R,1544,4087
234979,858,R,1544,4087
234979,805,R,1444,3158
234979,53,R,100,929
235024,0,R,0,674
235024,0,R,0,674
235024,0,R,0,674
235088,0,A,0,259
235088,0,A,0,259
235097,440,R,1992,9847
235097,372,R,1903,8942
235097,372,R,1903,8271
235097,0,R,0,671
235097,68,R,89,905
235103,1085,R,1702,5561
235103,1085,R,1702,5561
235103,652,R,1094,2301
235103,433,R,608,3260
235149,1035,R,1467,5117
235149,1035,R,1467,5117
235149,752,R,1135,3429
235149,283,R,332,1688
235158,0,A,0,141
235158,0,A,0,141
235167,0,A,0,4089
235167,0,A,0,3787
235167,0,A,0,3732
235167,0,A,0,55
235167,0,A,0,302
235237,2479,R,939,2650
235237,2479,R,939,2650
235237,2007,R,780,2092
235237,472,R,159,558
235307,0,A,0,88
235307,0,A,0,88
235316,1396,R,0,6171
235316,0,R,0,5183
235316,0,R,0,5091
235316,0,Z,0,92
235316,1396,R,0,988
235334,357,R,474,1142
235334,357,R,474,1142
235334,268,R,365,646
235334,89,R,109,496
235343,897,R,1882,5271
235343,897,R,1882,5271
235343,655,R,1433,3571
235343,242,R,449,1700
235352,0,A,0,78
235352,0,A,0,78
235422,45,R,19,1060
235422,4,R,15,789
235422,0,R,15,780
235422,4,R,0,9
235422,41,R,4,271
235431,975,R,1386,4389
235431,975,R,1386,4389
235431,683,R,1048,3108
235431,292,R,338,1281
235501,0,A,0,85
235501,0,A,0,85
235547,0,A,0,1247
235547,0,A,0,260
235547,0,A,0,239
235547,0,A,0,21
235547,0,A,0,987
235583,0,A,0,164
235583,0,A,0,164
235671,373,R,145,2773
235671,373,R,145,2773
235671,82,R,118,827
235671,291,R,27,1946
235699,87,R,226,3339
235699,87,R,226,3339
235699,58,R,156,1518
235699,29,R,70,1821
235750,446,R,657,1684
235750,446,R,657,1684
235750,197,R,318,748
235750,249,R,339,936
235954,0,A,0,25
235954,0,A,0,25
236018,0,A,0,88
236018,0,A,0,88
236072,811,R,893,4562
236072,811,R,893,4562
236072,408,R,553,1766
236072,403,R,340,2796
236133,4,R,136,1086
236133,0,R,129,809
236133,0,R,129,768
236133,0,R,0,41
236133,4,R,7,277
236188,796,R,1748,3983
236188,796,R,1748,3983
236188,574,R,1396,2672
236188,222,R,352,1311
236212,0,A,0,837
236212,0,A,0,837
236212,0,A,0,837
236230,0,R,0,3070
236230,0,R,0,2781
236230,0,R,0,2741
236230,0,R,0,40
236230,0,R,0,289
236258,597,R,553,1023
236258,597,R,553,1023
236258,409,R,402,428
236258,188,R,151,595
236328,0,A,0,2791
236328,0,A,0,2508
236328,0,A,0,2506
236328,0,A,0,2
236328,0,A,0,283
236382,318,R,270,2999
236382,318,R,270,2999
