UNITID,EFDEEXC,EFDESOM,EFDENON
448284,,,1568
448284,,,596
448284,,,592
448284,,,4
448284,,,972
448309,33,112,165
448309,21,76,136
448309,21,76,136
448309,12,36,29
448345,0,205,491
448345,0,205,491
448345,0,205,491
448354,,,222
448354,,,222
448354,,,222
448424,,,72
448424,,,72
448433,,,1380
448433,,,1380
448567,34,19,54
448567,32,19,54
448567,32,19,54
448567,2,0,0
448576,0,149,951
448576,0,149,951
448576,0,149,951
448585,78,24,137
448585,78,24,137
448585,78,24,137
448594,807,893,2318
448594,807,893,2318
448594,658,883,2182
448594,149,10,136
448600,45,343,20
448600,45,343,20
448600,45,343,20
448619,,,434
448619,,,434
448646,,,60
448646,,,60
448664,0,18,146
448664,0,18,146
448664,0,18,146
448673,995,387,194
448673,995,387,194
448673,990,387,182
448673,5,0,12
448691,98,0,0
448691,98,0,0
448707,,,220
448707,,,220
448716,,,190
448716,,,190
448734,0,200,246
448734,0,101,133
448734,0,98,133
448734,0,3,0
448734,0,99,113
448752,,,236
448752,,,236
448752,,,236
448761,,,115
448761,,,115
448761,,,115
448770,,,277
448770,,,277
448798,,,72
448798,,,72
448822,0,2,0
448822,0,2,0
448822,0,2,0
448840,622,2331,1749
448840,396,1975,1729
448840,373,1968,1686
448840,23,7,43
448840,226,356,20
448859,,,114
448859,,,114
448859,,,114
448886,15,6977,4745
448886,0,6428,2810
448886,0,6426,2806
448886,0,2,4
448886,15,549,1935
448895,,,422
448895,,,422
448974,,,179
448974,,,179
448983,,,167
448983,,,167
449010,0,180,404
449010,0,180,404
449010,0,180,404
449038,1671,475,194
449038,1159,389,152
449038,1158,389,151
449038,1,0,1
449038,512,86,42
449074,0,34,655
449074,0,34,655
449074,0,34,655
449083,,,300
449083,,,300
449083,,,300
449092,,,238
449092,,,238
449092,,,238
449117,0,78,202
449117,0,78,202
449117,0,78,202
449126,0,15,18
449126,0,15,18
449126,0,15,18
449135,,,275
449135,,,256
449135,,,229
449135,,,27
449135,,,19
449144,,,162
449144,,,162
449144,,,133
449144,,,29
449250,,,414
449250,,,414
449250,,,414
449269,,,276
449269,,,276
449302,0,16,0
449302,0,16,0
449302,0,16,0
449311,,,100
449311,,,100
449320,,,647
449320,,,647
449339,48623,,
449339,39662,,
449339,37826,,
449339,1836,,
449339,8961,,
449348,0,0,139
449348,0,0,119
449348,0,0,119
449348,0,0,20
449357,,,67
449357,,,67
449357,,,67
449366,,,196
449366,,,196
449384,40,0,394
449384,40,0,394
449393,,,74
449393,,,74
449445,,,99
449445,,,99
449445,,,99
449454,,,52
449454,,,52
449454,,,52
449463,,,34
449463,,,34
449472,,,54
449472,,,54
449481,,,50
449481,,,50
449490,,,177
449490,,,177
449506,0,105,448
449506,0,105,448
449506,0,105,448
449524,0,136,33
449524,0,136,33
449524,0,136,33
449533,,,118
449533,,,118
449597,,,10
449597,,,10
449603,,,110
449603,,,110
449612,,,180
449612,,,180
449612,,,180
449658,,,97
449658,,,97
449658,,,97
449667,,,62
449667,,,62
449676,,,233
449676,,,233
449685,,,134
449685,,,134
449700,,,271
449700,,,271
449719,,,206
449719,,,206
449728,,,96
449728,,,96
449764,,,117
449764,,,117
449764,,,117
449773,0,187,0
449773,0,187,0
449782,,,29
449782,,,29
449807,,,130
449807,,,130
449816,0,0,493
449816,0,0,493
449816,0,0,200
449816,0,0,293
449834,15,3,18
449834,,,1
449834,,,1
449834,15,3,17
449852,,,37
449852,,,37
449861,,,167
449861,,,167
449861,,,167
449870,,,324
449870,,,158
449870,,,106
449870,,,52
449870,,,166
449889,3844,,
449889,3844,,
449898,0,286,632
449898,0,203,305
449898,0,203,305
449898,0,83,327
449904,,,168
449904,,,168
449922,,,203
449922,,,203
449931,672,71,104
449931,411,34,45
449931,411,34,45
449931,261,37,59
449959,,,256
449959,,,256
449968,,,263
449968,,,263
449977,,,204
449977,,,204
449986,,,292
449986,,,292
449995,,,202
449995,,,202
450003,0,57,25
450003,0,57,25
450003,0,57,25
450021,,,322
450021,,,322
450049,0,65,5
450049,0,65,5
450049,0,65,5
450058,0,445,344
450058,0,445,344
450058,0,445,344
450067,0,209,200
450067,0,209,200
450067,0,209,200
450076,,,343
450076,,,343
450085,0,141,252
450085,0,141,252
450085,0,141,252
450094,0,257,272
450094,0,257,272
450094,0,257,268
450094,0,0,4
450119,,,255
450119,,,255
450128,234,0,84
450128,234,0,84
450128,234,0,84
450173,16140,0,271
450173,16140,0,271
450173,16140,0,271
450182,,,242
450182,,,242
450191,6,33,235
450191,6,33,235
450191,6,33,235
450289,,,256
450289,,,256
450289,,,256
450298,249,37,15
450298,198,35,13
450298,198,35,13
450298,51,2,2
450304,,,223
450304,,,223
450377,752,80,22
450377,430,72,16
450377,430,72,16
450377,322,8,6
450395,,,113
450395,,,113
450401,26,0,368
450401,26,0,368
450401,26,0,368
450456,38,0,6
450456,38,0,6
450456,38,0,6
450465,0,1,49
450465,0,1,49
450465,0,1,49
450483,27,23,69
450483,27,23,68
450483,27,23,68
450483,0,0,1
450526,0,304,191
450526,0,242,62
450526,0,242,62
450526,0,62,129
450535,0,188,154
450535,0,118,17
450535,0,118,17
450535,0,70,137
450544,0,192,105
450544,0,137,32
450544,0,137,32
450544,0,55,73
450571,509,240,61
450571,509,240,61
450571,505,240,61
450571,4,0,0
450599,,,85
450599,,,85
450605,,,98
450605,,,98
450614,,,111
450614,,,111
450632,,,146
450632,,,146
450641,,,169
450641,,,169
450650,,,263
450650,,,263
450669,,,29
450669,,,29
450696,11,268,266
450696,11,268,266
450696,11,268,266
450702,2,225,221
450702,2,225,221
450702,2,225,221
450711,,,132
450711,,,132
450720,,,248
450720,,,248
450739,,,156
450739,,,156
450757,,,116
450757,,,116
450766,35,7,88
450766,,,38
450766,,,38
450766,35,7,50
450933,21442,,
450933,15530,,
450933,15411,,
450933,119,,
450933,5912,,
450942,4,78,304
450942,4,78,304
450951,,,110
450951,,,110
450960,0,0,43
450960,0,0,43
450960,0,0,39
450960,0,0,4
450979,6948,,
450979,4200,,
450979,3887,,
450979,313,,
450979,2748,,
450988,,,161
450988,,,161
451006,,,99
451006,,,99
451006,,,99
451033,,,14
451033,,,14
451042,,,34
451042,,,34
451051,,,73
451051,,,73
451060,25,77,199
451060,18,77,185
451060,16,77,181
451060,2,0,4
451060,7,0,14
451079,,,72
451079,,,72
451097,,,130
451097,,,130
451103,0,0,1255
451103,0,0,1017
451103,0,0,1017
451103,,,238
451121,,,152
451121,,,152
451130,5,0,155
451130,5,0,155
451149,,,471
451149,,,471
451158,,,496
451158,,,496
451167,,,109
451167,,,109
451194,,,51
451194,,,51
451228,1,0,220
451228,1,0,220
451237,,,90
451237,,,90
451255,,,29
451255,,,29
451264,,,108
451264,,,108
451282,,,47
451282,,,47
451291,0,17,0
451291,0,17,0
451307,,,58
451307,,,58
451334,,,177
451334,,,177
451343,,,155
451343,,,155
451352,,,161
451352,,,161
451361,,,26
451361,,,26
451370,,,50
451370,,,50
451370,,,50
451398,,,202
451398,,,202
451398,,,202
451404,,,380
451404,,,380
451404,,,380
451413,,,287
451413,,,287
451459,,,88
451459,,,88
451459,,,88
451468,,,211
451468,,,211
451477,25,0,221
451477,25,0,221
451477,25,0,221
451495,,,31
451495,,,31
451501,,,151
451501,,,151
451510,,,420
451510,,,420
451529,,,75
451529,,,75
451538,,,145
451538,,,145
451547,,,33
451547,,,33
451556,3,0,1495
451556,3,0,1495
451556,3,0,1495
451565,,,187
451565,,,187
451574,,,102
451574,,,102
451583,,,422
451583,,,422
451583,,,414
451583,,,8
451617,,,41
451617,,,41
451626,,,82
451626,,,82
451635,,,37
451635,,,37
451644,,,8
451644,,,8
451653,,,11
451653,,,11
451662,4675,,
451662,4675,,
451662,4662,,
451662,13,,
451671,532,1056,480
451671,479,977,400
451671,466,970,355
451671,13,7,45
451671,53,79,80
451699,,,303
451699,,,303
451699,,,303
451705,,,45
451705,,,45
451705,,,45
451714,,,287
451714,,,287
451741,,,385
451741,,,385
451741,,,385
451750,8,218,474
451750,8,218,474
451750,8,218,474
451796,0,435,274
451796,0,435,274
451796,0,430,246
451796,0,5,28
451820,0,172,647
451820,0,172,647
451820,0,172,647
451848,0,42,20
451848,0,42,20
451848,0,42,18
451848,0,0,2
451857,,,388
451857,,,388
451857,,,388
451866,,,297
451866,,,297
451866,,,297
451875,67,8,19
451875,67,8,19
451875,67,8,19
451884,100,32,16
451884,100,32,16
451884,100,32,16
451909,,,619
451909,,,619
451909,,,619
451918,,,118
451918,,,118
452009,,,59
452009,,,59
452018,0,75,18
452018,0,75,18
452018,0,75,18
452027,0,181,274
452027,0,181,274
452027,0,181,274
452036,,,132
452036,,,132
452036,,,132
452045,,,215
452045,,,215
452045,,,215
452054,,,126
452054,,,126
452054,,,126
452063,,,382
452063,,,382
452063,,,382
452072,,,98
452072,,,98
452081,241,0,266
452081,241,0,266
452081,241,0,266
452090,0,93,82
452090,0,59,7
452090,0,58,4
452090,0,1,3
452090,0,34,75
452106,,,88
452106,,,88
452106,,,88
452115,7,45,358
452115,7,45,358
452115,7,45,358
452124,,,368
452124,,,368
452124,,,368
452373,0,280,68
452373,0,280,68
452373,0,280,68
452540,0,0,1
452540,0,0,1
452771,,,19
452771,,,19
452780,,,13
452780,,,13
452887,,,83
452887,,,83
452948,0,136,271
452948,0,136,271
452948,0,136,271
453109,0,115,0
453109,0,115,0
453109,0,115,0
453163,4337,355,344
453163,3121,314,215
453163,3114,314,215
453163,7,0,0
453163,1216,41,129
453215,702,146,67
453215,585,129,44
453215,585,129,44
453215,117,17,23
453297,,,20
453297,,,20
453455,0,13,86
453455,0,13,86
453455,0,13,86
453464,41,4,57
453464,41,4,57
453464,41,4,57
453473,0,31,7
453473,0,31,7
453473,0,31,7
453552,,,154
453552,,,154
453747,,,55
453747,,,55
453747,,,55
453756,0,83,0
453756,0,83,0
453792,,,127
453792,,,127
453817,,,212
453817,,,212
453817,,,212
454184,12,33,488
454184,12,33,488
454184,9,33,478
454184,3,0,10
454227,22837,1447,1285
454227,13132,1447,1285
454227,13132,1445,1281
454227,0,2,4
454227,9705,0,0
454236,22,463,233
454236,22,463,233
454236,22,463,233
454245,13,444,217
454245,13,444,217
454245,13,444,217
454306,2,17,131
454306,2,17,131
454306,2,17,131
454458,0,119,0
454458,0,119,0
454458,0,119,0
454537,,,64
454537,,,64
454546,,,64
454546,,,64
454555,,,206
454555,,,206
454573,,,239
454573,,,239
454582,230,,
454582,190,,
454582,190,,
454582,40,,
454607,,,300
454607,,,300
454616,,,213
454616,,,213
454616,,,204
454616,,,9
454625,2,31,228
454625,2,31,228
454625,2,31,228
454652,,,106
454652,,,106
454689,814,,
454689,8,,
454689,8,,
454689,806,,
454698,,,401
454698,,,401
454698,,,401
454722,,,33
454722,,,33
454759,,,38
454759,,,38
454768,,,239
454768,,,239
454777,,,215
454777,,,215
454786,740,0,349
454786,740,0,349
454786,740,0,349
454795,,,183
454795,,,183
454801,,,94
454801,,,94
454810,388,0,310
454810,388,0,310
454829,2729,,
454829,1519,,
454829,1519,,
454829,1210,,
454838,,,31
454838,,,31
454847,,,50
454847,,,50
454856,35,680,46
454856,35,680,46
454856,35,680,46
454865,0,454,67
454865,0,454,67
454865,0,454,67
454874,,,64
454874,,,64
454883,17,204,0
454883,17,204,0
454883,17,204,0
454892,,,14
454892,,,14
454908,,,135
454908,,,135
454908,,,135
454917,,,362
454917,,,362
454926,,,310
454926,,,310
454935,,,36
454935,,,36
454944,,,137
454944,,,137
454953,,,22
454953,,,22
454962,,,27
454962,,,27
454971,,,211
454971,,,211
454980,,,93
454980,,,93
454999,,,120
454999,,,120
455008,,,151
455008,,,151
455017,,,21
455017,,,21
455026,,,83
455026,,,83
455035,,,46
455035,,,46
455053,,,39
455053,,,39
455062,,,48
455062,,,48
455071,,,109
455071,,,109
455080,,,111
455080,,,111
455099,21,44,32
455099,21,44,32
455105,,,77
455105,,,77
455114,1300,2226,5594
455114,1300,2226,5594
455114,975,2118,3426
455114,325,108,2168
455141,,,240
455141,,,240
455169,0,83,631
455169,0,83,631
455178,,,73
455178,,,73
455187,,,156
455187,,,156
455196,,,2413
455196,,,2413
455196,,,2413
455202,,,407
455202,,,407
455211,,,177
455211,,,177
455220,,,40
455220,,,40
455239,,,30
455239,,,30
455257,,,417
455257,,,417
455257,,,417
455275,,,284
455275,,,284
455284,,,233
455284,,,233
455327,,,53
455327,,,53
455336,,,185
455336,,,185
455336,,,185
455345,0,0,37
455345,0,0,37
455354,,,187
455354,,,187
455381,,,110
455381,,,110
455390,,,333
455390,,,333
455390,,,333
455406,,,568
455406,,,568
455433,2,2,288
455433,2,2,288
455460,,,197
455460,,,197
455479,0,322,302
455479,0,322,302
455479,0,322,302
455488,,,318
455488,,,318
455512,409,196,3054
455512,409,196,3054
455512,347,193,2660
455512,62,3,394
455549,,,13
455549,,,13
455558,,,130
455558,,,130
455567,,,300
455567,,,300
455567,,,300
455600,,,125
455600,,,125
455600,,,125
455619,,,250
455619,,,250
455619,,,250
455628,,,506
455628,,,506
455628,,,506
455655,0,108,217
455655,0,108,217
455655,0,108,217
455664,1492,13,787
455664,96,0,0
455664,96,0,0
455664,1396,13,787
455707,,,44
455707,,,44
455716,16,25,493
455716,16,25,493
455716,16,25,493
455725,,,376
455725,,,376
455734,,,241
455734,,,241
455752,,,115
455752,,,115
455761,,,485
455761,,,485
455770,,,164
455770,,,164
455770,,,164
455798,,,83
455798,,,83
455804,,,118
455804,,,118
455813,,,62
455813,,,62
455831,,,155
455831,,,155
455840,,,89
455840,,,89
455859,,,197
455859,,,197
455868,,,224
455868,,,224
455868,,,224
455877,,,135
455877,,,135
455886,,,135
455886,,,135
455895,,,214
455895,,,214
455901,,,217
455901,,,217
455910,,,50
455910,,,50
455929,,,57
455929,,,57
455947,,,127
455947,,,127
455956,,,301
455956,,,301
455956,,,301
455965,,,142
455965,,,142
455974,,,47
455974,,,47
455983,142,37,209
455983,142,37,209
455983,142,37,181
455983,0,0,28
455992,,,396
455992,,,396
456001,,,38
456001,,,38
456010,0,22,31
456010,0,22,31
456010,0,22,31
456029,,,44
456029,,,44
456038,0,65,380
456038,0,65,380
456038,0,65,380
456056,8,37,262
456056,8,37,262
456056,8,37,262
456065,,,161
456065,,,161
456074,,,139
456074,,,139
456092,,,135
456092,,,135
456126,,,77
456126,,,77
456135,,,86
456135,,,86
456153,,,108
456153,,,108
456180,0,46,214
456180,0,46,214
456180,0,46,214
456205,0,105,349
456205,0,105,349
456205,0,105,349
456214,,,181
456214,,,181
456287,,,67
456287,,,67
456296,159,,
456296,159,,
456296,159,,
456302,,,27
456302,,,27
456302,,,27
456348,7117,,
456348,5681,,
456348,5673,,
456348,8,,
456348,1436,,
456454,0,9,383
456454,0,9,383
456454,0,9,383
456481,0,136,0
456481,0,63,0
456481,0,63,0
456481,0,73,0
456490,108,28,1
456490,81,21,1
456490,81,21,0
456490,0,0,1
456490,27,7,0
456506,,,116
456506,,,116
456506,,,116
456515,,,182
456515,,,182
456542,,,500
456542,,,500
456551,,,47
456551,,,47
456560,,,178
456560,,,178
456560,,,42
456560,,,136
456579,0,357,203
456579,0,357,203
456579,0,357,203
456588,,,40
456588,,,40
456597,,,96
456597,,,96
456612,,,242
456612,,,242
456612,,,242
456621,166,18,5
456621,130,18,5
456621,130,18,5
456621,36,0,0
456791,,,285
456791,,,285
456791,,,285
456825,,,151
456825,,,151
456861,,,348
456861,,,348
456922,,,223
456922,,,223
456931,,,314
456931,,,314
456940,,,346
456940,,,346
456940,,,346
456959,,,435
456959,,,435
456959,,,424
456959,,,11
456968,,,478
456968,,,478
456977,,,117
456977,,,117
456977,,,117
457004,0,6,0
457004,0,6,0
457004,0,6,0
457022,88,53,76
457022,88,53,76
457022,88,53,61
457022,0,0,15
457031,,,47
457031,,,47
457077,,,367
457077,,,367
457086,2,14,76
457086,2,14,76
457086,2,14,76
457101,0,65,287
457101,0,65,287
457101,0,65,287
457110,1,89,270
457110,1,89,270
457110,1,89,270
457129,36,639,377
457129,36,639,377
457129,36,639,377
457174,,,254
457174,,,254
457174,,,254
457192,,,95
457192,,,95
457208,,,130
457208,,,130
457208,,,130
457226,22,0,1
457226,22,0,1
457226,22,0,1
457244,,,93
457244,,,93
457253,,,50
457253,,,50
457271,,,64
457271,,,64
457299,9,9,149
457299,9,9,149
457299,9,9,149
457314,,,113
457314,,,113
457323,,,352
457323,,,352
457332,,,1
457332,,,1
457341,,,167
457341,,,167
457350,,,53
457350,,,53
457378,,,157
457378,,,157
457378,,,142
457378,,,15
457387,,,324
457387,,,324
457387,,,188
457387,,,136
457396,,,73
457396,,,73
457402,2,24,1
457402,2,16,1
457402,2,16,1
457402,0,8,0
457411,,,268
457411,,,268
457420,,,133
457420,,,133
457439,,,87
457439,,,87
457448,,,102
457448,,,102
457466,,,55
457466,,,55
457475,,,85
457475,,,85
457484,,,139
457484,,,110
457484,,,110
457484,,,29
457493,,,17
457493,,,17
457527,3,39,324
457527,3,39,324
457527,3,39,324
457536,,,394
457536,,,394
457536,,,394
457545,,,125
457545,,,125
457554,,,35
457554,,,35
457563,,,191
457563,,,191
457572,,,106
457572,,,106
457581,,,159
457581,,,159
457606,,,28
457606,,,28
457615,,,49
457615,,,49
457615,,,49
457624,,,26
457624,,,26
457624,,,26
457633,,,131
457633,,,131
457642,,,57
457642,,,57
457651,,,88
457651,,,88
457679,,,25
457679,,,25
457688,328,,
457688,313,,
457688,312,,
457688,1,,
457688,15,,
457697,137,,
457697,132,,
457697,114,,
457697,18,,
457697,5,,
457703,,,68
457703,,,68
457721,,,22
457721,,,22
457749,,,69
457749,,,69
457767,,,227
457767,,,227
457776,,,118
457776,,,118
457785,,,112
457785,,,112
457794,,,125
457794,,,125
457800,,,353
457800,,,353
457819,,,553
457819,,,553
457837,,,106
457837,,,106
457846,,,52
457846,,,52
457855,,,91
457855,,,91
457864,,,90
457864,,,90
457873,1,0,151
457873,1,0,151
457873,1,0,151
457891,,,31
457891,,,31
457916,,,52
457916,,,52
457925,,,13
457925,,,13
457943,,,63
457943,,,63
457943,,,63
457952,,,162
457952,,,162
457989,,,49
457989,,,49
457989,,,49
457998,,,31
457998,,,31
458007,,,42
458007,,,42
458016,,,127
458016,,,127
458034,,,69
458034,,,69
458034,,,69
458043,,,88
458043,,,88
458052,,,37
458052,,,37
458061,,,49
458061,,,49
458070,,,263
458070,,,263
458098,,,61
458098,,,61
458104,,,59
458104,,,59
458113,10,40,5
458113,10,40,5
458113,10,40,4
458113,0,0,1
458122,,,24
458122,,,24
458131,,,266
458131,,,266
458140,,,39
458140,,,39
458140,,,39
458159,0,40,5
458159,0,40,5
458168,,,70
458168,,,70
458186,,,172
458186,,,172
458186,,,172
458195,,,3
458195,,,3
458210,286,725,1145
458210,0,725,1145
458210,0,725,1144
458210,0,0,1
458210,286,0,0
458229,0,312,898
458229,0,312,898
458229,0,312,897
458229,0,0,1
458256,6,28,701
458256,6,28,701
458256,6,28,701
458265,,,492
458265,,,492
458274,,,237
458274,,,237
458283,,,276
458283,,,276
458283,,,276
458380,,,159
458380,,,159
