UNITID,F2A01,F2B04,F2B06,F2C03,F2C04,F2C06,F2D01,F2D02,F2D03,F2D04,F2E011,F2E012
206516,550323,-644487,0,0,0,74796,694836,0,0,0,666798,403495
206525,93275971,23495635,0,1008094,0,34327756,27178225,0,0,0,19150202,10378870
206589,283090353,-18675825,0,336217,0,42284924,40070853,0,0,0,29634440,15397275
206622,246642000,-4274000,0,727000,0,70618000,101446000,0,0,0,64650000,37661000
206817,4594351,-1005580,0,594768,0,4659757,5604867,0,0,0,3086508,1516341
206835,4443678,191700,0,0,0,5322831,15384306,0,0,0,6349401,4303279
206862,44916935,-1797696,0,1082329,0,13323862,28085214,0,0,0,18749870,8636455
207157,482972,-371472,0,0,0,1341071,2300643,0,0,0,1292159,1178704
207324,25800983,6503590,0,0,0,0,23700897,0,0,0,17231554,9521461
207403,118601586,-5339282,0,2010866,0,22612989,20142213,0,0,0,14682942,8791079
207458,94659350,-12410896,0,0,0,25119082,50866069,0,0,0,38270537,20993670
207582,51962789,-6234008,0,16656,0,29645750,38552796,0,0,0,27056337,16708644
207689,5737394,-2615199,0,469469,0,3981140,5752196,0,0,0,3398900,2304929
207856,865712,-946914,0,374655,51343,2985850,5233867,0,0,0,3063652,2289624
207971,447352515,-84887185,-1,693110,0,77182055,88933520,0,0,0,75303206,42628296
208488,1787711,-554620,0,125600,0,30307494,100306020,0,0,0,17329316,13298852
208725,1048591,-145034,0,0,0,0,1454252,0,0,0,568899,414586
208822,23068675,8327748,0,864150,0,30525590,65147552,0,0,0,36891075,22032584
209056,222514249,-20727292,0,0,0,46451552,82194732,0,0,0,52671469,30545846
209065,132810412,-110856,0,715050,0,35965579,43462738,0,0,0,29725224,16447148
209108,19181968,-4717123,0,0,0,553558,12678797,0,0,0,7263458,4056617
209241,,,,1050,0,0,2940063,0,0,0,1992401,1368392
209287,6114000,-248000,0,0,0,3489000,6655000,0,0,0,3693000,2858000
209296,72655,559141,0,0,0,0,17945368,0,0,0,10054956,6571233
209409,12417377,-798053,0,150384,0,4364022,5448586,0,0,0,3595571,2343691
209533,0,-43548,0,34913,0,1395669,3664477,0,0,0,2583121,1343992
209603,12593102,-3412232,-196063,126000,0,6514848,10111493,0,0,0,7058467,3504550
209612,64915631,2531896,0,613501,0,36712257,91357779,0,0,0,46173168,27580461
209825,165527000,23327000,0,0,0,68923000,97636000,0,0,0,48881000,27330000
209922,517493177,-39118191,0,41286,0,18476196,41737056,0,0,0,34657624,16570895
210304,16172039,-109721,0,733883,0,3812720,14406393,0,0,0,8636058,4284756
210331,1831283,663185,0,318050,0,12981923,15536012,0,0,0,7007569,3993228
210368,2663103,-399934,0,0,0,555537,5500060,0,0,0,4089582,2689967
210401,252882000,-19155000,0,293035,0,44224000,60490000,0,0,0,36980000,20968000
210438,4096383,679989,0,5250,0,485298,19714451,0,0,0,8367944,5117416
210456,,,,360355,0,0,913779,1965885,0,0,5069805,2521262
210492,,,,403914,0,1038712,3565249,0,0,0,3581150,2017926
210508,,,,0,0,0,0,0,0,0,2813520,815235
210571,62894902,-445065,0,3645005,0,36562771,32666468,0,0,0,21969045,11040111
210669,202886455,-4103782,0,1715357,0,40233472,36318090,0,0,0,26589179,14759555
210739,69488525,-1579015,0,2111419,0,23590581,48972578,0,0,0,29630765,15229624
210775,27184821,3438888,0,2896621,0,17641690,44896402,0,0,0,18155726,10959883
210809,99467553,2268962,0,0,0,0,28956336,0,0,0,8850192,3013393
211024,8402791,-2093728,0,250155,0,2904892,6892846,83457,43120,0,3837269,2881711
211088,63694000,1139000,0,3178000,0,48762000,71367000,0,0,0,35897000,20732000
211130,1806067,-359653,0,0,0,480482,1965485,0,0,0,814992,592829
211149,1075000,-215994,0,5300000,0,10000,0,0,5300000,0,3112198,1066972
211273,841946000,-61986000,0,243000,0,37441000,41515000,0,0,0,48523000,21629000
211291,805349000,-50567000,0,842000,0,40046000,121848000,0,0,0,80435000,44290000
211352,43895124,-9830011,0,1792388,0,21014715,27372957,0,0,0,18618626,9788518
211431,28718459,2119503,0,2355837,0,9254299,32974750,0,0,0,14146737,8121458
211440,1913663867,114662431,0,451891,0,116983157,479399697,0,0,0,401775222,244396229
211468,27216121,2148794,0,0,0,10335302,25775504,0,0,0,12584460,8568843
211556,74972477,-6287373,0,987424,392803,10134702,36466814,0,0,0,21766929,9973958
211583,9846241,-671840,0,1990994,0,15316483,26794678,0,0,0,13404945,8717350
211635,,,,322850,20093,0,1297630,0,0,0,1444959,1346155
211893,132048873,37805029,0,0,0,125537,731870,0,0,0,10042486,3667074
211981,29544626,-3833273,0,1710722,0,28626153,37019599,0,0,0,18086888,9767226
212009,352849225,-25925567,0,43734,0,39897332,70966592,0,0,0,45036876,24133852
212054,721491000,9857000,0,6890198,0,282277708,618981000,0,8074000,0,362951025,206460998
212106,292477000,-18271000,0,5682000,0,101779000,201466000,0,0,0,114167000,60087000
212133,26394499,-6633918,0,113850,0,24325730,39237682,0,0,0,27079618,14343862
212197,73754253,1952579,0,1909565,0,37649217,43128132,0,0,0,30192144,13950720
212443,2519186,446523,0,0,0,85625,1001309,0,0,0,693685,536258
212452,0,211164,0,0,0,40481,547565,0,0,0,170772,169255
212568,,,,326742,3671,3715,3097951,0,0,0,1576412,1576412
212577,356177647,-25986537,0,545340,0,41421538,73461525,0,0,0,53065845,25182593
212601,70930000,2759000,0,3139000,0,36252000,69058000,0,0,0,35033000,21155000
212656,36672052,-2768204,0,2084878,0,12285873,22297270,0,0,0,13065905,6630256
212674,241560230,-3831904,0,783625,0,45403207,77506622,0,0,0,47348992,23521792
212771,5139941,737366,6,0,0,0,1968048,0,0,0,841742,661557
212805,115740970,-9801548,0,0,0,0,40023233,0,0,0,30275013,14602720
212832,29330000,-453000,0,2612000,0,17520000,39727000,485000,492000,0,23905000,10439000
212869,7490029,656405,0,2091817,0,8312439,18846740,0,0,0,9973923,6226445
212911,471742660,-25691350,0,181593,0,20948701,36494130,0,0,0,34905767,16492433
212975,0,963000,-105000,95681,0,0,22298175,0,162265,0,3935706,1977212
212984,15900892,370087,0,2551322,0,17206307,34275852,0,0,0,17992109,10308685
213011,17012809,4385356,0,1075362,0,13739765,34143249,0,0,0,17243165,8432587
213163,,,,83192,0,0,549829,0,0,0,709045,482151
213233,3503455,352082,0,683611,0,219043,7747460,0,119504,0,3218666,1717422
213251,103981388,-7420887,0,1367173,0,28931901,28319596,0,0,0,18190359,10069638
213303,10159707,-222705,0,1987635,0,11608183,18576499,0,0,0,9685158,3776609
213321,67011679,184459,0,2340663,0,22844180,40561397,0,0,0,23727578,12494179
213358,5328532,1098042,0,1615342,399300,12011260,21534223,0,0,0,8895100,5960007
213367,85036507,-3978010,0,4168294,0,71354602,84309860,0,749241,0,48048984,33647911
213376,7561417,-551189,0,1735154,0,1120135,19560977,0,0,0,8838916,4294956
213385,812259000,-24490867,0,0,0,32011000,78206000,0,0,0,59130000,26970000
213400,20282421,954439,0,1101086,0,6309373,17147410,0,0,0,11566745,6738159
213446,17312524,82220,0,0,0,393310,662412,0,0,0,2069037,863715
213507,63737030,2423858,0,0,0,31330077,34592992,0,0,0,20372853,10918730
213543,1554579000,-88848000,0,1568000,0,64955000,185644000,0,0,0,144281000,80672000
213598,34512633,-5452376,0,0,0,3117985,19833515,0,14084000,0,18545854,11023537
213622,,,,56550,0,0,1010600,0,0,0,1514744,838635
