UNITID,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
112181,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
112190,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112251,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112260,3,-2,-2,-2,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
112288,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
112367,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
112376,1,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
112385,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112394,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112446,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112455,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
112525,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112561,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112570,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112686,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
112817,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
112826,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113096,1,8,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113111,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113193,1,2,4,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
113218,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113236,1,2,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
113333,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113449,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
113537,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113573,1,2,3,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
113582,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113634,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113698,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,156,2,-2,1,156
113704,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113856,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
113980,1,2,4,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114044,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
114114,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114123,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114266,1,4,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114354,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114390,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114415,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114433,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114460,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
114549,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114585,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114628,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
114637,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
114716,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114734,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114761,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
114789,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114813,4,-2,-2,43,1,1,0,0,0,1,0,2,-2,1,156,1,156,1,156
114831,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
114840,4,-2,-2,78,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114859,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
114938,1,2,4,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
114947,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
115001,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
115010,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
115083,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
115126,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
115214,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
115287,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
115296,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
115357,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
115393,1,2,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
115409,3,-2,-2,-2,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
115658,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
115728,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,156,1,156,1,156
115746,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
115755,1,2,0,-2,1,1,0,0,0,0,0,1,213,1,138,2,-2,1,138
115773,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
115861,1,4,2,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
115931,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
116226,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
116350,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
116439,1,3,2,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
116563,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
116712,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
116846,4,-2,-2,80,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117052,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117104,4,-2,-2,79,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
117113,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117140,3,-2,-2,-2,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
117168,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117195,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117238,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
117247,1,2,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
117274,1,2,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
117520,3,-2,-2,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
117548,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117557,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117575,4,-2,-2,54,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117627,4,-2,-2,95,1,0,1,0,0,0,0,2,-2,1,342,1,342,1,342
117636,4,-2,-2,95,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117645,1,2,4,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117672,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117681,1,8,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
117690,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117706,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117715,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117724,1,2,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
117733,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117751,4,-2,-2,42,1,0,1,0,0,1,0,2,-2,1,302,1,302,1,302
117788,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117803,1,5,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117867,1,8,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117894,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117900,1,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
117928,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
117946,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136
117955,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
118134,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
118143,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
118161,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
118189,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
118198,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118259,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118277,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118286,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118347,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118541,4,-2,-2,30,1,0,1,0,0,0,0,2,-2,2,-2,1,301,1,301
118684,1,2,0,-2,1,1,0,1,0,0,0,1,138,1,138,1,138,2,-2
118693,3,-2,-2,-2,1,0,1,0,0,0,0,2,-2,1,302,1,302,1,302
118718,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118772,1,2,8,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118888,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,2,-2,2,-2,1,360
118912,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118930,1,2,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
118958,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
118967,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118976,1,9,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
118994,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
119058,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119067,1,2,4,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119137,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119164,1,2,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
119173,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119216,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119270,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119331,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119553,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
119605,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119678,1,1,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119775,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
119845,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
119951,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
120023,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
120069,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
120078,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120087,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
120166,3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120184,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,156,2,-2,1,156
120254,3,-2,-2,-2,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
120272,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
120290,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
120342,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120403,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120421,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120537,4,-2,-2,48,1,0,1,0,0,1,0,2,-2,1,302,1,302,1,302
120661,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120698,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120768,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120795,4,-2,-2,78,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120838,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120865,4,-2,-2,95,1,0,1,0,0,0,0,2,-2,1,301,2,-2,1,301
120883,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136
120953,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
120971,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121044,1,4,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121150,4,-2,-2,74,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136
121178,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121257,3,-2,-2,-2,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
121275,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121309,4,-2,-2,59,1,1,0,0,0,0,0,2,-2,1,156,1,156,1,156
121345,3,-2,-2,-2,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
121363,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121433,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121619,1,8,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121628,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121637,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121691,3,-2,-2,-2,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
121707,1,2,4,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
121859,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121868,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121886,1,2,4,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
121901,1,2,4,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121983,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121992,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122117,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122126,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122180,1,8,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122205,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122296,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122320,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122339,1,2,4,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
122366,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122375,1,2,4,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
122384,1,2,4,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
122409,1,2,0,-2,1,1,0,0,0,0,0,1,203,1,203,1,203,1,203
122436,4,-2,-2,30,1,1,0,0,0,0,0,1,129,1,136,1,136,1,136
122454,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122506,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122597,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,138,1,138,1,138
122603,4,-2,-2,66,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122612,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136
122649,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122658,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122685,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122728,4,-2,-2,79,1,0,1,0,0,0,0,2,-2,1,302,1,302,1,302
122737,1,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122746,1,4,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122755,1,2,0,-2,1,1,0,0,0,0,0,1,203,1,203,1,203,1,203
122782,1,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122791,1,4,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122834,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122852,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122889,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122931,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136
122977,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123013,1,2,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
123095,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123165,3,-2,-2,-2,1,1,0,0,0,0,0,2,-2,1,197,2,-2,1,197
123217,1,2,8,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123280,4,-2,-2,54,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123299,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123341,1,4,2,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
123350,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
123396,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
123448,4,-2,-2,79,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123457,4,-2,-2,34,1,0,1,0,0,0,0,2,-2,1,301,1,301,1,301
123484,1,2,9,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
123493,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
123509,1,4,2,-2,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2
123527,1,2,4,-2,2,0,0,0,0,0,0,1,138,1,138,1,138,1,138
123554,4,-2,-2,30,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136
123563,1,2,4,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
123572,1,2,0,-2,1,1,0,0,0,0,0,2,-2,1,138,1,138,1,138
123633,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123642,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123651,4,-2,-2,27,1,0,1,0,0,0,0,2,-2,1,302,1,302,1,302
123679,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123800,1,2,5,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123855,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123916,4,-2,-2,93,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123943,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123952,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123961,3,-2,-2,-2,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127
123970,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
124113,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
124283,4,-2,-2,71,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
124292,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
124487,4,-2,-2,27,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
124557,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
124681,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
124706,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
124779,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
124937,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125019,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
125028,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125037,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125082,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
125091,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125170,1,2,8,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125222,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
125231,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125310,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
125462,1,4,0,-2,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
125471,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125499,1,2,0,-2,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
125532,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125718,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
125727,3,-2,-2,-2,1,0,1,0,0,0,0,2,-2,1,302,1,302,1,302
125763,3,-2,-2,-2,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
125897,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
126012,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
126030,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
126049,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
126076,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
126100,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
126119,1,2,8,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
126164,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
126182,1,2,0,-2,1,1,0,0,0,0,0,1,159,1,159,1,159,1,159
126207,1,8,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
126289,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
126359,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
